,DMCtoken_DVM_DFI,DMCtoken_DVM_ETH,DMCtoken_DVM_BTC,DMCtoken_DVM_USDT,DMCtoken_DVM_DOGE,DMCtoken_DVM_LTC,DMCtoken_DVM_BCH,DMCtoken_DVM_USDC,DMCtoken_DVM_DUSD,DMCtoken_DVM_TSLA/v1,DMCtoken_DVM_BABA,DMCtoken_DVM_GME/v1,DMCtoken_DVM_PLTR,DMCtoken_DVM_AAPL,DMCtoken_DVM_GOOGL/v1,DMCtoken_DVM_ARKK,DMCtoken_DVM_SPY,DMCtoken_DVM_QQQ,DMCtoken_DVM_GLD,DMCtoken_DVM_SLV,DMCtoken_DVM_PDBC,DMCtoken_DVM_VNQ,DMCtoken_DVM_URTH,DMCtoken_DVM_TLT,DMCtoken_DVM_BURN,DMCtoken_DVM_AMZN/v1,DMCtoken_DVM_COIN,DMCtoken_DVM_EEM,DMCtoken_DVM_NVDA,DMCtoken_DVM_MSFT,DMCtoken_DVM_VOO,DMCtoken_DVM_FB,DMCtoken_DVM_NFLX,DMCtoken_DVM_DIS,DMCtoken_DVM_MSTR,DMCtoken_DVM_MCHI,DMCtoken_DVM_INTC,DMCtoken_DVM_PYPL,DMCtoken_DVM_KO,DMCtoken_DVM_BRK.B,DMCtoken_DVM_PG,DMCtoken_DVM_SAP,DMCtoken_DVM_CS,DMCtoken_DVM_GSG,DMCtoken_DVM_URA,DMCtoken_DVM_AMZN,DMCtoken_DVM_PPLT,DMCtoken_DVM_GOVT,DMCtoken_DVM_XOM,DMCtoken_DVM_TAN,DMCtoken_DVM_GOOGL,DMCtoken_DVM_GME,DMCtoken_DVM_JNJ,DMCtoken_DVM_DAX,DMCtoken_DVM_GS,DMCtoken_DVM_ADDYY,DMCtoken_DVM_TSLA,DMCtoken_DVM_UL,DMCtoken_DVM_UNG,DMCtoken_DVM_USO,DMCtoken_DVM_WMT,DMCtoken_DVM_csETH,DMCtoken_DVM_ARKX,DMCtoken_DVM_XLE,DMCtoken_DVM_VBK,DMCtoken_DVM_XLRE,DMCtoken_DVM_SH,DMCtoken_DVM_BITI,DMCtoken_DVM_NSRGY,DMCtoken_DVM_SHEL,DMCtoken_DVM_EUROC,DMCtoken_DVM_BURN2,DMCtoken_DVM_SOL,DMCtoken_DVM_DOT,DMCtoken_DVM_MATIC,DMCtoken_DVM_SUI,DMCtoken_DVM_XCHF,DMCtoken_EVM_DFI,DMCtoken_EVM_ETH,DMCtoken_EVM_BTC,DMCtoken_EVM_USDT,DMCtoken_EVM_DOGE,DMCtoken_EVM_LTC,DMCtoken_EVM_BCH,DMCtoken_EVM_USDC,DMCtoken_EVM_DUSD,DMCtoken_EVM_TSLA/v1,DMCtoken_EVM_BABA,DMCtoken_EVM_GME/v1,DMCtoken_EVM_PLTR,DMCtoken_EVM_AAPL,DMCtoken_EVM_GOOGL/v1,DMCtoken_EVM_ARKK,DMCtoken_EVM_SPY,DMCtoken_EVM_QQQ,DMCtoken_EVM_GLD,DMCtoken_EVM_SLV,DMCtoken_EVM_PDBC,DMCtoken_EVM_VNQ,DMCtoken_EVM_URTH,DMCtoken_EVM_TLT,DMCtoken_EVM_BURN,DMCtoken_EVM_AMZN/v1,DMCtoken_EVM_COIN,DMCtoken_EVM_EEM,DMCtoken_EVM_NVDA,DMCtoken_EVM_MSFT,DMCtoken_EVM_VOO,DMCtoken_EVM_FB,DMCtoken_EVM_NFLX,DMCtoken_EVM_DIS,DMCtoken_EVM_MSTR,DMCtoken_EVM_MCHI,DMCtoken_EVM_INTC,DMCtoken_EVM_PYPL,DMCtoken_EVM_KO,DMCtoken_EVM_BRK.B,DMCtoken_EVM_PG,DMCtoken_EVM_SAP,DMCtoken_EVM_CS,DMCtoken_EVM_GSG,DMCtoken_EVM_URA,DMCtoken_EVM_AMZN,DMCtoken_EVM_PPLT,DMCtoken_EVM_GOVT,DMCtoken_EVM_XOM,DMCtoken_EVM_TAN,DMCtoken_EVM_GOOGL,DMCtoken_EVM_GME,DMCtoken_EVM_JNJ,DMCtoken_EVM_DAX,DMCtoken_EVM_GS,DMCtoken_EVM_ADDYY,DMCtoken_EVM_TSLA,DMCtoken_EVM_UL,DMCtoken_EVM_UNG,DMCtoken_EVM_USO,DMCtoken_EVM_WMT,DMCtoken_EVM_csETH,DMCtoken_EVM_ARKX,DMCtoken_EVM_XLE,DMCtoken_EVM_VBK,DMCtoken_EVM_XLRE,DMCtoken_EVM_SH,DMCtoken_EVM_BITI,DMCtoken_EVM_NSRGY,DMCtoken_EVM_SHEL,DMCtoken_EVM_EUROC,DMCtoken_EVM_BURN2,DMCtoken_EVM_SOL,DMCtoken_EVM_DOT,DMCtoken_EVM_MATIC,DMCtoken_EVM_SUI,DMCtoken_EVM_XCHF
2023-11-04 10:02:56.307067,31103.91937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 11:02:06.181288,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 12:02:46.218056,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 13:02:19.297486,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 14:02:07.829313,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 15:01:58.291988,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 16:02:20.424517,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771255.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 17:01:49.436657,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 18:02:10.513214,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 19:01:51.297251,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9920.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 20:01:55.766703,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 21:01:48.319514,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 22:01:49.525623,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 23:02:31.205811,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 00:07:58.769645,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 01:02:54.669230,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 02:02:36.214776,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 03:02:14.977842,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 04:02:48.028856,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 05:02:30.539864,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 06:02:35.666019,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 07:01:55.366024,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 08:02:28.657311,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 09:01:58.358597,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 10:02:06.881030,31153.86937178,10.58994987,1.50093834,0,0,8.33223035,0,0,0,0,5.97844647,9925.93990137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771265.2578895,58.30125077,16.57514475,0,0,409.9470035,0,0,0,0,50.00732727,47931.02753345,0.05605155,0.06314659,0,0,0,0,0,0.04588239,0,0,713.30749302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
